Province_State,Date,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Indiana,2020-07-27,62907,2906,535.0,3.0
Indiana,2020-07-28,63678,2924,771.0,18.0
Indiana,2020-07-29,64299,2932,621.0,8.0
Indiana,2020-07-30,65253,2946,954.0,14.0
Indiana,2020-07-31,66154,2965,901.0,19.0
Indiana,2020-08-01,67122,2971,968.0,6.0
Indiana,2020-08-02,67857,2975,735.0,4.0
Indiana,2020-08-03,68433,2980,576.0,5.0
Indiana,2020-08-04,69255,2996,822.0,16.0
Indiana,2020-08-05,69975,3007,720.0,11.0
Indiana,2020-08-06,71015,3013,1040.0,6.0
Indiana,2020-08-07,72254,3023,1239.0,10.0
Indiana,2020-08-08,73287,3036,1033.0,13.0
Indiana,2020-08-09,74328,3041,1041.0,5.0
Indiana,2020-08-10,74992,3044,664.0,3.0
Indiana,2020-08-11,75862,3069,870.0,25.0
Indiana,2020-08-12,76522,3086,660.0,17.0
Indiana,2020-08-13,77565,3105,1043.0,19.0
Indiana,2020-08-14,78632,3113,1067.0,8.0
Indiana,2020-08-15,79676,3128,1044.0,15.0
Indiana,2020-08-16,80415,3133,739.0,5.0
Indiana,2020-08-17,81006,3135,591.0,2.0
Indiana,2020-08-18,81847,3165,841.0,30.0
Indiana,2020-08-19,82336,3180,489.0,15.0
Indiana,2020-08-20,83277,3191,941.0,11.0
Indiana,2020-08-21,84317,3208,1040.0,17.0
Indiana,2020-08-22,85317,3218,1000.0,10.0
Indiana,2020-08-23,85932,3220,615.0,2.0
Indiana,2020-08-24,87592,3225,1660.0,5.0
Indiana,2020-08-25,88421,3241,829.0,16.0
Indiana,2020-08-26,89359,3259,938.0,18.0
Indiana,2020-08-27,90504,3266,1145.0,7.0
Indiana,2020-08-28,91313,3277,809.0,11.0
Indiana,2020-08-29,92434,3285,1121.0,8.0
Indiana,2020-08-30,93313,3291,879.0,6.0
Indiana,2020-08-31,94196,3296,883.0,5.0
Indiana,2020-09-01,94891,3312,695.0,16.0
Indiana,2020-09-02,95750,3325,859.0,13.0
Indiana,2020-09-03,96854,3332,1104.0,7.0
Indiana,2020-09-04,97884,3350,1030.0,18.0
Indiana,2020-09-05,98961,3362,1077.0,12.0
Indiana,2020-09-06,99804,3364,843.0,2.0
Indiana,2020-09-07,100394,3368,590.0,4.0
Indiana,2020-09-08,100780,3380,386.0,12.0
Indiana,2020-09-09,101485,3397,705.0,17.0
Indiana,2020-09-10,102243,3410,758.0,13.0
Indiana,2020-09-11,103505,3420,1262.0,10.0
Indiana,2020-09-12,104561,3437,1056.0,17.0
Indiana,2020-09-13,105804,3438,1243.0,1.0
Indiana,2020-09-14,106540,3439,736.0,1.0
Indiana,2020-09-15,107229,3460,689.0,21.0
Indiana,2020-09-16,107809,3472,580.0,12.0
Indiana,2020-09-17,108646,3478,837.0,6.0
Indiana,2020-09-18,109683,3495,1037.0,17.0
Indiana,2020-09-19,110759,3503,1076.0,8.0
Indiana,2020-09-20,111505,3506,746.0,3.0
Indiana,2020-09-21,112027,3512,522.0,6.0
Indiana,2020-09-22,112626,3520,599.0,8.0
Indiana,2020-09-23,113337,3530,711.0,10.0
Indiana,2020-09-24,114236,3548,899.0,18.0
Indiana,2020-09-25,115407,3566,1171.0,18.0
Indiana,2020-09-26,116549,3577,1142.0,11.0
Indiana,2020-09-27,117450,3580,901.0,3.0
Indiana,2020-09-28,118322,3591,872.0,11.0
Indiana,2020-09-29,119066,3612,744.0,21.0
Indiana,2020-09-30,120019,3632,953.0,20.0
Indiana,2020-10-01,121176,3645,1157.0,13.0
Indiana,2020-10-02,122640,3656,1464.0,11.0
Indiana,2020-10-03,124059,3669,1419.0,13.0
Indiana,2020-10-04,125146,3674,1087.0,5.0
Indiana,2020-10-05,125976,3681,830.0,7.0
Indiana,2020-10-06,126946,3711,970.0,30.0
Indiana,2020-10-07,128227,3727,1281.0,16.0
Indiana,2020-10-08,129677,3742,1450.0,15.0
Indiana,2020-10-09,131493,3761,1816.0,19.0
Indiana,2020-10-10,133411,3782,1918.0,21.0
Indiana,2020-10-11,134981,3789,1570.0,7.0
Indiana,2020-10-12,136555,3795,1574.0,6.0
Indiana,2020-10-13,138104,3822,1549.0,27.0
Indiana,2020-10-14,139269,3836,1165.0,14.0
Indiana,2020-10-15,141212,3864,1943.0,28.0
Indiana,2020-10-16,143495,3887,2283.0,23.0
Indiana,2020-10-17,145977,3918,2482.0,31.0
Indiana,2020-10-18,147582,3937,1605.0,19.0
Indiana,2020-10-19,149166,3960,1584.0,23.0
Indiana,2020-10-20,150664,4008,1498.0,48.0
Indiana,2020-10-21,152396,4023,1732.0,15.0
Indiana,2020-10-22,155246,4065,2850.0,42.0
Indiana,2020-10-23,157713,4092,2467.0,27.0
Indiana,2020-10-24,160454,4118,2741.0,26.0
Indiana,2020-10-25,162607,4130,2153.0,12.0
Indiana,2020-10-26,164581,4143,1974.0,13.0
Indiana,2020-10-27,166564,4194,1983.0,51.0
Indiana,2020-10-28,169112,4227,2548.0,33.0
Indiana,2020-10-29,172730,4260,3618.0,33.0
Indiana,2020-10-30,175893,4286,3163.0,26.0
Indiana,2020-10-31,179358,4332,3465.0,46.0
Indiana,2020-11-01,182108,4364,2750.0,32.0
Indiana,2020-11-02,185185,4390,3077.0,26.0
Indiana,2020-11-03,188066,4439,2881.0,49.0
Indiana,2020-11-04,191764,4464,3698.0,25.0
Indiana,2020-11-05,196176,4511,4412.0,47.0
Indiana,2020-11-06,200823,4547,4647.0,36.0
Indiana,2020-11-07,205722,4592,4899.0,45.0
Indiana,2020-11-08,210374,4629,4652.0,37.0
Indiana,2020-11-09,214509,4664,4135.0,35.0
Indiana,2020-11-10,219338,4731,4829.0,67.0
Indiana,2020-11-11,224374,4762,5036.0,31.0
Indiana,2020-11-12,230965,4813,6591.0,51.0
Indiana,2020-11-13,236565,4863,5600.0,50.0
Indiana,2020-11-14,244887,4888,8322.0,25.0
Indiana,2020-11-15,251597,4910,6710.0,22.0
Indiana,2020-11-16,256744,4936,5147.0,26.0
Indiana,2020-11-17,262207,5025,5463.0,89.0
Indiana,2020-11-18,268222,5084,6015.0,59.0
Indiana,2020-11-19,275503,5143,7281.0,59.0
Indiana,2020-11-20,282311,5206,6808.0,63.0
Indiana,2020-11-21,289183,5246,6872.0,40.0
Indiana,2020-11-22,295357,5305,6174.0,59.0
Indiana,2020-11-23,300913,5332,5556.0,27.0
Indiana,2020-11-24,306538,5435,5625.0,103.0
Indiana,2020-11-25,312521,5498,5983.0,63.0
Indiana,2020-11-26,318894,5561,6373.0,63.0
Indiana,2020-11-27,324537,5594,5643.0,33.0
Indiana,2020-11-28,329008,5663,4471.0,69.0
Indiana,2020-11-29,333312,5685,4304.0,22.0
Indiana,2020-11-30,338977,5723,5665.0,38.0
Indiana,2020-12-01,344373,5864,5396.0,141.0
Indiana,2020-12-02,350970,5973,6597.0,109.0
Indiana,2020-12-03,359430,6033,8460.0,60.0
Indiana,2020-12-04,367329,6122,7899.0,89.0
Indiana,2020-12-05,375019,6207,7690.0,85.0
Indiana,2020-12-06,381617,6242,6598.0,35.0
Indiana,2020-12-07,387278,6284,5661.0,42.0
Indiana,2020-12-08,392663,6410,5385.0,126.0
Indiana,2020-12-09,398417,6506,5754.0,96.0
Indiana,2020-12-10,404935,6603,6518.0,97.0
Indiana,2020-12-11,412135,6673,7200.0,70.0
Indiana,2020-12-12,419536,6758,7401.0,85.0
Indiana,2020-12-13,425434,6805,5898.0,47.0
Indiana,2020-12-14,430401,6840,4967.0,35.0
Indiana,2020-12-15,434642,6968,4241.0,128.0
Indiana,2020-12-16,440850,7101,6208.0,133.0
Indiana,2020-12-17,447190,7180,6340.0,79.0
Indiana,2020-12-18,453139,7265,5949.0,85.0
Indiana,2020-12-19,457871,7338,4732.0,73.0
Indiana,2020-12-20,464354,7404,6483.0,66.0
Indiana,2020-12-21,468219,7438,3865.0,34.0
Indiana,2020-12-22,471876,7581,3657.0,143.0
Indiana,2020-12-23,476538,7645,4662.0,64.0
Indiana,2020-12-24,482734,7730,6196.0,85.0
Indiana,2020-12-25,488180,7770,5446.0,40.0
Indiana,2020-12-26,492021,7801,3841.0,31.0
Indiana,2020-12-27,493841,7843,1820.0,42.0
Indiana,2020-12-28,496306,7886,2465.0,43.0
Indiana,2020-12-29,500282,8051,3976.0,165.0
Indiana,2020-12-30,505017,8160,4735.0,109.0
Indiana,2020-12-31,511485,8263,6468.0,103.0
Indiana,2021-01-01,517773,8371,6288.0,108.0
Iowa,2020-01-22,0,0,0.0,0.0
Iowa,2020-01-23,0,0,0.0,0.0
Iowa,2020-01-24,0,0,0.0,0.0
Iowa,2020-01-25,0,0,0.0,0.0
Iowa,2020-01-26,0,0,0.0,0.0
Iowa,2020-01-27,0,0,0.0,0.0
Iowa,2020-01-28,0,0,0.0,0.0
Iowa,2020-01-29,0,0,0.0,0.0
Iowa,2020-01-30,0,0,0.0,0.0
Iowa,2020-01-31,0,0,0.0,0.0
Iowa,2020-02-01,0,0,0.0,0.0
Iowa,2020-02-02,0,0,0.0,0.0
Iowa,2020-02-03,0,0,0.0,0.0
Iowa,2020-02-04,0,0,0.0,0.0
Iowa,2020-02-05,0,0,0.0,0.0
Iowa,2020-02-06,0,0,0.0,0.0
Iowa,2020-02-07,0,0,0.0,0.0
Iowa,2020-02-08,0,0,0.0,0.0
Iowa,2020-02-09,0,0,0.0,0.0
Iowa,2020-02-10,0,0,0.0,0.0
Iowa,2020-02-11,0,0,0.0,0.0
Iowa,2020-02-12,0,0,0.0,0.0
Iowa,2020-02-13,0,0,0.0,0.0
Iowa,2020-02-14,0,0,0.0,0.0
Iowa,2020-02-15,0,0,0.0,0.0
Iowa,2020-02-16,0,0,0.0,0.0
Iowa,2020-02-17,0,0,0.0,0.0
Iowa,2020-02-18,0,0,0.0,0.0
Iowa,2020-02-19,0,0,0.0,0.0
Iowa,2020-02-20,0,0,0.0,0.0
Iowa,2020-02-21,0,0,0.0,0.0
Iowa,2020-02-22,0,0,0.0,0.0
Iowa,2020-02-23,0,0,0.0,0.0
Iowa,2020-02-24,0,0,0.0,0.0
Iowa,2020-02-25,0,0,0.0,0.0
Iowa,2020-02-26,0,0,0.0,0.0
Iowa,2020-02-27,0,0,0.0,0.0
Iowa,2020-02-28,0,0,0.0,0.0
Iowa,2020-02-29,0,0,0.0,0.0
Iowa,2020-03-01,0,0,0.0,0.0
Iowa,2020-03-02,0,0,0.0,0.0
Iowa,2020-03-03,0,0,0.0,0.0
Iowa,2020-03-04,0,0,0.0,0.0
Iowa,2020-03-05,0,0,0.0,0.0
Iowa,2020-03-06,0,0,0.0,0.0
Iowa,2020-03-07,0,0,0.0,0.0
Iowa,2020-03-08,0,0,0.0,0.0
Iowa,2020-03-09,3,0,3.0,0.0
Iowa,2020-03-10,8,0,5.0,0.0
Iowa,2020-03-11,13,0,5.0,0.0
Iowa,2020-03-12,14,0,1.0,0.0
Iowa,2020-03-13,17,0,3.0,0.0
Iowa,2020-03-14,17,0,0.0,0.0
Iowa,2020-03-15,18,0,1.0,0.0
Iowa,2020-03-16,23,0,5.0,0.0
Iowa,2020-03-17,23,0,0.0,0.0
Iowa,2020-03-18,38,0,15.0,0.0
Iowa,2020-03-19,44,0,6.0,0.0
Iowa,2020-03-20,45,0,1.0,0.0
Iowa,2020-03-21,69,0,24.0,0.0
Iowa,2020-03-22,90,0,21.0,0.0
Iowa,2020-03-23,105,0,15.0,0.0
Iowa,2020-03-24,124,0,19.0,0.0
Iowa,2020-03-25,146,1,22.0,1.0
Iowa,2020-03-26,179,1,33.0,0.0
Iowa,2020-03-27,235,3,56.0,2.0
Iowa,2020-03-28,298,3,63.0,0.0
Iowa,2020-03-29,336,4,38.0,1.0
Iowa,2020-03-30,424,6,88.0,2.0
Iowa,2020-03-31,497,7,73.0,1.0
Iowa,2020-04-01,547,9,50.0,2.0
Iowa,2020-04-02,614,11,67.0,2.0
Iowa,2020-04-03,699,11,85.0,0.0
Iowa,2020-04-04,787,14,88.0,3.0
Iowa,2020-04-05,869,18,82.0,4.0
Iowa,2020-04-06,946,25,77.0,7.0
Iowa,2020-04-07,1046,25,100.0,0.0
Iowa,2020-04-08,1145,27,99.0,2.0
Iowa,2020-04-09,1270,29,125.0,2.0
Iowa,2020-04-10,1388,31,118.0,2.0
Iowa,2020-04-11,1510,34,122.0,3.0
Iowa,2020-04-12,1587,41,77.0,7.0
Iowa,2020-04-13,1710,41,123.0,0.0
Iowa,2020-04-14,1899,49,189.0,8.0
Iowa,2020-04-15,1995,53,96.0,4.0
Iowa,2020-04-16,2141,60,146.0,7.0
Iowa,2020-04-17,2332,64,191.0,4.0
Iowa,2020-04-18,2513,74,181.0,10.0
Iowa,2020-04-19,2902,75,389.0,1.0
Iowa,2020-04-20,3159,79,257.0,4.0
Iowa,2020-04-21,3641,83,482.0,4.0
Iowa,2020-04-22,3748,90,107.0,7.0
Iowa,2020-04-23,3924,96,176.0,6.0
Iowa,2020-04-24,4445,107,521.0,11.0
Iowa,2020-04-25,5092,112,647.0,5.0
Iowa,2020-04-26,5476,118,384.0,6.0
Iowa,2020-04-27,5868,127,392.0,9.0
Iowa,2020-04-28,6376,136,508.0,9.0
Iowa,2020-04-29,6843,148,467.0,12.0
Iowa,2020-04-30,7145,162,302.0,14.0
Iowa,2020-05-01,7884,170,739.0,8.0
Iowa,2020-05-02,8643,175,759.0,5.0
Iowa,2020-05-03,9175,184,532.0,9.0
Iowa,2020-05-04,9703,188,528.0,4.0
Iowa,2020-05-05,10111,207,408.0,19.0
Iowa,2020-05-06,10404,219,293.0,12.0
Iowa,2020-05-07,11059,231,655.0,12.0
Iowa,2020-05-08,11457,243,398.0,12.0
Iowa,2020-05-09,11671,252,214.0,9.0
Iowa,2020-05-10,11959,265,288.0,13.0
Iowa,2020-05-11,12373,271,414.0,6.0
Iowa,2020-05-12,12912,289,539.0,18.0
Iowa,2020-05-13,13289,306,377.0,17.0
Iowa,2020-05-14,13675,318,386.0,12.0
Iowa,2020-05-15,14049,336,374.0,18.0
Iowa,2020-05-16,14328,346,279.0,10.0
Iowa,2020-05-17,14651,351,323.0,5.0
Iowa,2020-05-18,14955,355,304.0,4.0
Iowa,2020-05-19,15296,367,341.0,12.0
Iowa,2020-05-20,15620,393,324.0,26.0
Iowa,2020-05-21,16170,410,550.0,17.0
Iowa,2020-05-22,16492,424,322.0,14.0
Iowa,2020-05-23,16898,446,406.0,22.0
Iowa,2020-05-24,17251,456,353.0,10.0
Iowa,2020-05-25,17557,456,306.0,0.0
Iowa,2020-05-26,17703,477,146.0,21.0
Iowa,2020-05-27,18369,496,666.0,19.0
Iowa,2020-05-28,18586,506,217.0,10.0
Iowa,2020-05-29,18957,524,371.0,18.0
Iowa,2020-05-30,19244,531,287.0,7.0
Iowa,2020-05-31,19552,535,308.0,4.0
Iowa,2020-06-01,19699,555,147.0,20.0
Iowa,2020-06-02,20019,561,320.0,6.0
Iowa,2020-06-03,20300,574,281.0,13.0
Iowa,2020-06-04,20806,583,506.0,9.0
Iowa,2020-06-05,21154,593,348.0,10.0
Iowa,2020-06-06,21478,599,324.0,6.0
Iowa,2020-06-07,21712,605,234.0,6.0
Iowa,2020-06-08,22007,617,295.0,12.0
Iowa,2020-06-09,22237,626,230.0,9.0
Iowa,2020-06-10,22626,631,389.0,5.0
Iowa,2020-06-11,22973,640,347.0,9.0
Iowa,2020-06-12,23350,644,377.0,4.0
Iowa,2020-06-13,23717,650,367.0,6.0
Iowa,2020-06-14,23926,652,209.0,2.0
Iowa,2020-06-15,24082,658,156.0,6.0
Iowa,2020-06-16,24179,665,97.0,7.0
Iowa,2020-06-17,24460,675,281.0,10.0
Iowa,2020-06-18,24861,680,401.0,5.0
Iowa,2020-06-19,25274,681,413.0,1.0
Iowa,2020-06-20,25496,681,222.0,0.0
Iowa,2020-06-21,25963,686,467.0,5.0
Iowa,2020-06-22,26146,686,183.0,0.0
Iowa,2020-06-23,26469,689,323.0,3.0
Iowa,2020-06-24,26601,690,132.0,1.0
Iowa,2020-06-25,27373,696,772.0,6.0
Iowa,2020-06-26,27717,704,344.0,8.0
Iowa,2020-06-27,28073,704,356.0,0.0
Iowa,2020-06-28,28520,706,447.0,2.0
Iowa,2020-06-29,28845,711,325.0,5.0
Iowa,2020-06-30,29074,716,229.0,5.0
Iowa,2020-07-01,29514,717,440.0,1.0
Iowa,2020-07-02,30259,719,745.0,2.0
Iowa,2020-07-03,30463,721,204.0,2.0
Iowa,2020-07-04,31061,721,598.0,0.0
Iowa,2020-07-05,31517,721,456.0,0.0
Iowa,2020-07-06,31758,723,241.0,2.0
Iowa,2020-07-07,32153,732,395.0,9.0
Iowa,2020-07-08,32624,736,471.0,4.0
Iowa,2020-07-09,33254,741,630.0,5.0
Iowa,2020-07-10,34172,743,918.0,2.0
Iowa,2020-07-11,34658,748,486.0,5.0
Iowa,2020-07-12,35410,752,752.0,4.0
Iowa,2020-07-13,35631,755,221.0,3.0
Iowa,2020-07-14,35866,757,235.0,2.0
Iowa,2020-07-15,36536,777,670.0,20.0
Iowa,2020-07-16,37350,781,814.0,4.0
Iowa,2020-07-17,37903,785,553.0,4.0
Iowa,2020-07-18,38313,789,410.0,4.0
Iowa,2020-07-19,38813,793,500.0,4.0
Iowa,2020-07-20,39343,798,530.0,5.0
Iowa,2020-07-21,39721,806,378.0,8.0
Iowa,2020-07-22,40208,814,487.0,8.0
Iowa,2020-07-23,40796,820,588.0,6.0
Iowa,2020-07-24,41434,826,638.0,6.0
Iowa,2020-07-25,41886,826,452.0,0.0
Iowa,2020-07-26,42357,829,471.0,3.0
Iowa,2020-07-27,42696,836,339.0,7.0
Iowa,2020-07-28,42928,839,232.0,3.0
Iowa,2020-07-29,43623,854,695.0,15.0
Iowa,2020-07-30,44285,865,662.0,11.0
Iowa,2020-07-31,44753,872,468.0,7.0
Iowa,2020-08-01,45293,874,540.0,2.0
Iowa,2020-08-02,45723,878,430.0,4.0
Iowa,2020-08-03,45905,884,182.0,6.0
Iowa,2020-08-04,46231,888,326.0,4.0
Iowa,2020-08-05,46836,900,605.0,12.0
Iowa,2020-08-06,47559,912,723.0,12.0
Iowa,2020-08-07,48040,915,481.0,3.0
Iowa,2020-08-08,48535,927,495.0,12.0
Iowa,2020-08-09,48919,931,384.0,4.0
Iowa,2020-08-10,49165,934,246.0,3.0
Iowa,2020-08-11,49521,946,356.0,12.0
Iowa,2020-08-12,49973,953,452.0,7.0
Iowa,2020-08-13,50373,960,400.0,7.0
Iowa,2020-08-14,51247,970,874.0,10.0
Iowa,2020-08-15,52065,975,818.0,5.0
Iowa,2020-08-16,52447,975,382.0,0.0
Iowa,2020-08-17,52829,987,382.0,12.0
Iowa,2020-08-18,53201,1002,372.0,15.0
Iowa,2020-08-19,53523,1010,322.0,8.0
Iowa,2020-08-20,54533,1016,1010.0,6.0
Iowa,2020-08-21,55331,1029,798.0,13.0
Iowa,2020-08-22,55996,1033,665.0,4.0
Iowa,2020-08-23,56446,1037,450.0,4.0
Iowa,2020-08-24,56909,1047,463.0,10.0
Iowa,2020-08-25,57606,1059,697.0,12.0
Iowa,2020-08-26,58807,1071,1201.0,12.0
Iowa,2020-08-27,61488,1091,2681.0,20.0
Iowa,2020-08-28,62828,1108,1340.0,17.0
Iowa,2020-08-29,63612,1100,784.0,-8.0
Iowa,2020-08-30,64599,1113,987.0,13.0
Iowa,2020-08-31,65139,1120,540.0,7.0
Iowa,2020-09-01,65847,1125,708.0,5.0
Iowa,2020-09-02,66463,1133,616.0,8.0
Iowa,2020-09-03,67691,1136,1228.0,3.0
Iowa,2020-09-04,68744,1158,1053.0,22.0
Iowa,2020-09-05,69690,1164,946.0,6.0
Iowa,2020-09-06,70215,1167,525.0,3.0
Iowa,2020-09-07,70537,1170,322.0,3.0
Iowa,2020-09-08,71019,1185,482.0,15.0
Iowa,2020-09-09,71595,1204,576.0,19.0
Iowa,2020-09-10,72458,1207,863.0,3.0
Iowa,2020-09-11,73399,1216,941.0,9.0
Iowa,2020-09-12,74205,1218,806.0,2.0
Iowa,2020-09-13,74676,1220,471.0,2.0
Iowa,2020-09-14,75064,1224,388.0,4.0
Iowa,2020-09-15,75721,1234,657.0,10.0
Iowa,2020-09-16,76652,1248,931.0,14.0
Iowa,2020-09-17,77204,1250,552.0,2.0
Iowa,2020-09-18,78839,1264,1635.0,14.0
Iowa,2020-09-19,79804,1265,965.0,1.0
Iowa,2020-09-20,80410,1265,606.0,0.0
Iowa,2020-09-21,81007,1284,597.0,19.0
Iowa,2020-09-22,81618,1293,611.0,9.0
Iowa,2020-09-23,82871,1298,1253.0,5.0
Iowa,2020-09-24,83991,1303,1120.0,5.0
Iowa,2020-09-25,85031,1312,1040.0,9.0
Iowa,2020-09-26,85908,1314,877.0,2.0
Iowa,2020-09-27,86624,1316,716.0,2.0
Iowa,2020-09-28,87257,1324,633.0,8.0
Iowa,2020-09-29,88235,1341,978.0,17.0
Iowa,2020-09-30,89247,1358,1012.0,17.0
Iowa,2020-10-01,90428,1366,1181.0,8.0
Iowa,2020-10-02,91482,1377,1054.0,11.0
Iowa,2020-10-03,92301,1381,819.0,4.0
Iowa,2020-10-04,92744,1387,443.0,6.0
Iowa,2020-10-05,93260,1398,516.0,11.0
Iowa,2020-10-06,93805,1413,545.0,15.0
Iowa,2020-10-07,95093,1419,1288.0,6.0
Iowa,2020-10-08,96657,1433,1564.0,14.0
Iowa,2020-10-09,97881,1454,1224.0,21.0
Iowa,2020-10-10,99042,1459,1161.0,5.0
Iowa,2020-10-11,99943,1462,901.0,3.0
Iowa,2020-10-12,100453,1481,510.0,19.0
Iowa,2020-10-13,101422,1491,969.0,10.0
Iowa,2020-10-14,102904,1505,1482.0,14.0
Iowa,2020-10-15,104056,1516,1152.0,11.0
Iowa,2020-10-16,105746,1524,1690.0,8.0
Iowa,2020-10-17,106698,1528,952.0,4.0
Iowa,2020-10-18,107334,1532,636.0,4.0
Iowa,2020-10-19,108060,1548,726.0,16.0
Iowa,2020-10-20,109202,1576,1142.0,28.0
Iowa,2020-10-21,110250,1594,1048.0,18.0
Iowa,2020-10-22,111733,1601,1483.0,7.0
Iowa,2020-10-23,113376,1629,1643.0,28.0
Iowa,2020-10-24,114836,1634,1460.0,5.0
Iowa,2020-10-25,116238,1635,1402.0,1.0
Iowa,2020-10-26,117198,1657,960.0,22.0
Iowa,2020-10-27,118563,1680,1365.0,23.0
Iowa,2020-10-28,120635,1691,2072.0,11.0
Iowa,2020-10-29,122950,1705,2315.0,14.0
Iowa,2020-10-30,125722,1714,2772.0,9.0
Iowa,2020-10-31,128510,1716,2788.0,2.0
Iowa,2020-11-01,130974,1733,2464.0,17.0
Iowa,2020-11-02,132516,1756,1542.0,23.0
Iowa,2020-11-03,134326,1780,1810.0,24.0
Iowa,2020-11-04,137214,1801,2888.0,21.0
Iowa,2020-11-05,142491,1814,5277.0,13.0
Iowa,2020-11-06,145866,1828,3375.0,14.0
Iowa,2020-11-07,150254,1842,4388.0,14.0
Iowa,2020-11-08,154778,1845,4524.0,3.0
Iowa,2020-11-09,159910,1872,5132.0,27.0
Iowa,2020-11-10,163827,1898,3917.0,26.0
Iowa,2020-11-11,168453,1927,4626.0,29.0
Iowa,2020-11-12,173404,1946,4951.0,19.0
Iowa,2020-11-13,178888,1972,5484.0,26.0
Iowa,2020-11-14,183555,1985,4667.0,13.0
Iowa,2020-11-15,186314,1989,2759.0,4.0
Iowa,2020-11-16,189597,2023,3283.0,34.0
Iowa,2020-11-17,193198,2064,3601.0,41.0
Iowa,2020-11-18,197518,2102,4320.0,38.0
Iowa,2020-11-19,201572,2127,4054.0,25.0
Iowa,2020-11-20,205917,2159,4345.0,32.0
Iowa,2020-11-21,209203,2191,3286.0,32.0
Iowa,2020-11-22,211664,2202,2461.0,11.0
Iowa,2020-11-23,214792,2222,3128.0,20.0
Iowa,2020-11-24,217784,2270,2992.0,48.0
Iowa,2020-11-25,221286,2312,3502.0,42.0
Iowa,2020-11-26,223323,2349,2037.0,37.0
Iowa,2020-11-27,225056,2360,1733.0,11.0
Iowa,2020-11-28,227179,2375,2123.0,15.0
Iowa,2020-11-29,228690,2399,1511.0,24.0
Iowa,2020-11-30,230631,2426,1941.0,27.0
Iowa,2020-12-01,233062,2449,2431.0,23.0
Iowa,2020-12-02,236159,2518,3097.0,69.0
Iowa,2020-12-03,238724,2603,2565.0,85.0
Iowa,2020-12-04,241531,2665,2807.0,62.0
Iowa,2020-12-05,243385,2682,1854.0,17.0
Iowa,2020-12-06,244691,2717,1306.0,35.0
Iowa,2020-12-07,245984,2723,1293.0,6.0
Iowa,2020-12-08,247954,2724,1970.0,1.0
Iowa,2020-12-09,250280,2724,2326.0,0.0
Iowa,2020-12-10,252553,2724,2273.0,0.0
Iowa,2020-12-11,253612,3193,1059.0,469.0
Iowa,2020-12-12,255009,3208,1397.0,15.0
Iowa,2020-12-13,256249,3209,1240.0,1.0
Iowa,2020-12-14,257311,3269,1062.0,60.0
Iowa,2020-12-15,258253,3336,942.0,67.0
Iowa,2020-12-16,260774,3350,2521.0,14.0
Iowa,2020-12-17,262210,3450,1436.0,100.0
Iowa,2020-12-18,264707,3450,2497.0,0.0
Iowa,2020-12-19,266959,3532,2252.0,82.0
Iowa,2020-12-20,267329,3588,370.0,56.0
Iowa,2020-12-21,268736,3588,1407.0,0.0
Iowa,2020-12-22,270294,3652,1558.0,64.0
Iowa,2020-12-23,272112,3667,1818.0,15.0
Iowa,2020-12-24,273661,3738,1549.0,71.0
Iowa,2020-12-25,274266,3743,605.0,5.0
Iowa,2020-12-26,274793,3743,527.0,0.0
Iowa,2020-12-27,275299,3744,506.0,1.0
Iowa,2020-12-28,276649,3744,1350.0,0.0
Iowa,2020-12-29,278310,3812,1661.0,68.0
Iowa,2020-12-30,280064,3822,1754.0,10.0
Iowa,2020-12-31,281712,3891,1648.0,69.0
Iowa,2021-01-01,282980,3898,1268.0,7.0
Kansas,2020-01-22,0,0,0.0,0.0
Kansas,2020-01-23,0,0,0.0,0.0
Kansas,2020-01-24,0,0,0.0,0.0
Kansas,2020-01-25,0,0,0.0,0.0
Kansas,2020-01-26,0,0,0.0,0.0
Kansas,2020-01-27,0,0,0.0,0.0
Kansas,2020-01-28,0,0,0.0,0.0
Kansas,2020-01-29,0,0,0.0,0.0
Kansas,2020-01-30,0,0,0.0,0.0
Kansas,2020-01-31,0,0,0.0,0.0
Kansas,2020-02-01,0,0,0.0,0.0
Kansas,2020-02-02,0,0,0.0,0.0
Kansas,2020-02-03,0,0,0.0,0.0
Kansas,2020-02-04,0,0,0.0,0.0
Kansas,2020-02-05,0,0,0.0,0.0
Kansas,2020-02-06,0,0,0.0,0.0
Kansas,2020-02-07,0,0,0.0,0.0
Kansas,2020-02-08,0,0,0.0,0.0
Kansas,2020-02-09,0,0,0.0,0.0
Kansas,2020-02-10,0,0,0.0,0.0
Kansas,2020-02-11,0,0,0.0,0.0
Kansas,2020-02-12,0,0,0.0,0.0
Kansas,2020-02-13,0,0,0.0,0.0
Kansas,2020-02-14,0,0,0.0,0.0
Kansas,2020-02-15,0,0,0.0,0.0
Kansas,2020-02-16,0,0,0.0,0.0
Kansas,2020-02-17,0,0,0.0,0.0
Kansas,2020-02-18,0,0,0.0,0.0
Kansas,2020-02-19,0,0,0.0,0.0
Kansas,2020-02-20,0,0,0.0,0.0
Kansas,2020-02-21,0,0,0.0,0.0
Kansas,2020-02-22,0,0,0.0,0.0
Kansas,2020-02-23,0,0,0.0,0.0
Kansas,2020-02-24,0,0,0.0,0.0
Kansas,2020-02-25,0,0,0.0,0.0
Kansas,2020-02-26,0,0,0.0,0.0
Kansas,2020-02-27,0,0,0.0,0.0
Kansas,2020-02-28,0,0,0.0,0.0
